content,score
Aku dulu beli toner ini karena pgn punya toner yg mengandung centella asiatica dan waktu itu aku lg breakout. Awalnya purguing selama 3 mggu smpet ragu mau nerusin apa gak atau efek skincare lain. . Trs aku stop smggu dan kupake lg jd jerawatku ud kempes dan bikin wajah cerah. Efek so calming jg. InsyaAllah bakal repurchase lg kl lg diskon 😂. Dlu dpt toner cica ini order d tokped pas flashsale cm 50rb doang tp cpet2an dong. 😂 ini mau cb krim pagi dan malam npure cica 😊,4
"memcoba ini karena jerawatan parah dan pake toner hatomugi ga ngaruh. untuk harga segini oke banget sih, melembabkan iya, wanginya gak lebay, tekstur dan packaging oke, dan tentunya meredakan jerawat. repurchase? yes!",4
"Gak nyangka toner ini produk lokal, bisa membersihkan sisa kotoran, menyegarkan wajah, dan melembutkan wajahku. aku suka juga sama packingnya cantik ada daun cica asli,baunya enak banget, dan ukurannya gede.",4
"Mungkin karena aku udah cobain yang marigold, yang ini menurutku it's a fine product, but I prefer the marigold one as it's more glowy and hydrating. Gaada bau sama sekali, teksturnya pun cair dan mudah menyerap, efeknya gak signifikan dan cukup melembapkan serta menenangkan kulit yang lagi meradang akibat jerawat.",4
Saya berkesempatan untuk mencoba dan mengulas produk ini berdasarkan pengalaman saya dari segi:,4
"aku beli karena tonerku abis dan banyak temenku yg review produk ini di ig storynya, toner cica pertama ku yg jadi penyelamat bgt pas kulitku lg kering+lg ada jerawat, dia cukup ngelembabin dan lumayan bantu ngilangin bruntusanku",4
"nyaman dipake, ringan dan cukup melembabkan di kulit wajah yg oily, buat kompres jerawat meradang lumayan bikin calming, aku juga pake buat ngangkat residu masker. Sebenernya gaada efek yg signifikan di wajah tapi jg gaada efek buruk di wajah. Setidaknya membuat wajah aku tetep aman aman aja gaada muncul masalah lain. jadi okelah karena aku juga udah nyaman bgt pakenya.",4
"hai! ini sudah botol npure cica toner kedua ku. aku mau kasih review hehe. tekstur cairnya bikin dia gampang banget meresap, aromanya seger banget, packaging yang simple, tapi sayang kurang safety. pemakaian hampir 5 bulan yang aku rasain, kulitku jd jarang banget kemerahan, gatel pas jerawat radang juga hilang, untuk melembabkan dia biasa aja, ga yang lebay, overall goooood😘✨",4
"Gatel2 sama kemerahan setelah pake ini.. aku kira karena dia ga cocok dicombo-in sama produk lain, ternyata setelah aku coba sisain 2 hari dengan pake produk ini DOANG, tetep merah dan gatel 😩 so byee",2
"gak cocok bikin breakout di aku kayaknya sih gak cocok di antara centella/niacinamide nya curiga di niacinamide nya sih. awal pake aman” aja terus jadi lama kelamaan bruntusan di jidat gede” dan emang gak cocok tapi dia bagus banget untuk kemerahan cuma ya gitu agak rewel aja di kulit sensitif ini udah berharap bgt,pemakaian 2-3 minggu st sensitif oily acne prone",2
"Pertama beli ini karena tertarik sama review orang-orang & harganya yg sangat affordable dengan isinya yg lumayan banyak. Pertama kali coba kulitku jadi bruntusan, awalnya aku ngira ini efek pertama kali jadi mungkin kulitku masih beradaptasi, tapi beberapa minggu kemudian aku coba lagi kulitku jadi berjerawat dan lumayan besar2, jadinya aku stop pake toner ini:(",2
"Uda lumayan lama pengen beli toner ini krn liad review org2 blg bagus untuk kulit kering dan berjerawat. Awal pakai muka kek cerahan dan kenyal2 gitu tp besoknya jerawat kok semakin banyak, bkn 1 ato 2, ada kali belasan jerawat yg muncul dalam sehari tp sy ttp positive thinking dan ttp pake sampe hari ke 3 itu gag tahan lagi krn semakin banyak jerawatnya dan saat itu juga sy hentikan pemakaian. Untung belinya share in jar dlu jd gag rugi2 amat. Bagi kalian yg punya wajah yg super sensitif sebaiknya hati2 dehh klo penasaran dan pengen coba lbh baik beli yg share in jar dlu.",2
"pertama kali liat tuh rasanya pengen bgt beli dan coba tp ternyata stlh pemakaian bbrp bln gk cocok deh. dia malah bikin kering muka aku, wlpn tipeku oily tp ttp pgn lembab kan nah dia ini bikin serasa kering aja. efek meredakan dan menenangkan kulit juga ga muncul di aku.",2
"gak cocokkk???,bikin aku beruntusan,aku kira bakal cocok,wanginya terlalu strong menurutku,tapi gak terlalu mengganggu sih,pertama kali make waktu malam,terus paginya gak ada reaksi apa apa sih,tapi pake yang kedua ketiga langsung beruntusan,ya gak parah sih,tapi aku berhenti aja takut kalo diterusin makin banyak,dan akhirnya aku balik lagi ke toner some by mi,",2
"Idk what to say, speechless bgt. ini baru pertama kali aku make dan kulit langsung kerasa gatel bgt. aku kurang tau kenapa dan kandungan apa yang ga cocok dikulit aku tp tebakan aku ini gara2 fungal acne sih. Claim-nya ini fungal acne safe (?) tapi pas dipake malah bikin gatel bgt. terus aku sempet cek kandungannya diwebsite lain buat mastiin apa bener dia fungal acne safe atau ngga dan ada salah satu website yg blg🙅. sumpah jd bingung mau lanjut make atau ngga. kayaknya aku bakal stop dulu sih buat beberapa hari kedepan😞",2
"Huhuhu ga cocok, bingung banget kenapa ga cocok padahal aku bestie banget sama cantella asiatica even ada glycerin aku cocok coco aja dan juga salicylic aku cocok cocok aja huhuhu. Akhirnya aku make ini untuk ketiak biar bersih ehehehe. Recommend this product untuk siapa ya? skincare cocok cocokan sih, coba aja siapa tau cocok.",2
"awal pengen coba karena kemakan review"" yg beredar di tiktok, katanya bagus. Temen juga rekomen pake ini waktu bruntusan. Tapi setelah coba, muncul jerawat mendem di tempat yg ada bekas jerawatnya. Waktu itu coba buat CSM sih, aku pikir mngkin aku ga cocok sama metode CSM. Terus pake toner ini dgn cara biasa, tetep aja ga cocok huhu sedih, padahal berharap banyak sm NPURE ini krn day n night cream nya aku cocok:(",2
"Jujur ini toner adalah holygrail bagi temen2 yang cocok sama Centella + Niacinamide. Sayangnya, kulitku nolak sama nih bahan2 cakep :(. Walhasil, muka jadi sering jerawatan gede2 (pemakaian 3 hari pertama dan ada rasa cekit2 tipis) dan akhirnya gak aku lanjutin. Katanya ini juga exafoliating toner, ternyata kulitku kentang ini udah mah tipis malah ditipisin lagi, ya makin menjadi2. Maaf ya Npure :( Kalo ada yang minat, boleh beli punyaku (SOLD)",2
"ga cocok buat kulit aku yg sensitif. bikin breakout. kayanya karna fragrance parfum nya. sejauh ini memang gapernah cocok sama produk skincare yang wangi terlalu heboh. teksturnya cair & gampang meresap, tapi bikin kering. akhirnya kadang2 dipakein di punggung kaki supaya bisa lebih bersih aja habis mandi & produknya ga mubazir *ga mau rugi* 😂 repurchase?  NO :(",2
HUHUUU aku kira bakal works di aku tapi malah bikin makin jerawatan dan yg tadinya jerawat di TZone aja malah jd ke pipi jg😭 dia agak perih2 gitu sih di muka ku. mungkin gak cocok cuma ekspektasi aku aja yg ketinggian,2
"produk toner kedua yang aku coba. setelah pyunkang yul aku gak cocok, aku kira bakalan cocok sama produk satu ini karena liat reviewnya juga pada bagus bagus. ternyata setelah beberapa kali pemakaian malah buat bruntusan jadi banyak. aku kira purging jadi aku lanjutin, eh setelah beberapa minggu akhirnya nyerah dan stop juga pake produk ini",2
"Aku termasuk orang yang suka pakai rangkaian produk skincare dari 1 lini produk dari merek yang sama. Alasannya, biar nggak bingung kalau mau nyampur/nyari facial wash, toner, serum, dkk. 🥲, kalau beda-beda merek kan harus nyari tahu dulu kandungan produknya apa aja, apa yang boleh & nggak boleh dicampur 😂 Sayangnya, itu nggak berlaku buatku untuk produk N'Pure Cica Series 🥺 Aku nggak cocok pakai toner ini. Awalnya optimis bakal cocok, apalagi banyak banget review bagusnya, promosinya pun gencar. Eh, di kulitku malah bikin jerawat bertambah, tipe jerawat kecil² & jerawat mendem gitu. Sebenernya, sekarang aku udah jalan 4 botol. Nah, loh, kok bisa, katanya nggak cocok? Iya, aku pakainya nggak rutin & selang-seling gitu, ditambah lagi denial terus kalau kemunculan jerawat² di wajahku setelah pemakaian toner ini gara² faktor lain, kayak salah makanlah, mau menstruasilah, dsb.; efek terlalu berpikir positif 😌 Akhirnya, tiap jerawat itu muncul, aku berhenti. Waktu udah membaik, aku pakai lagi. Eh, jerawatan lagi 😂 Denial-ku masih berlangsung sampai minggu kemarin, di botol ke-4 ini. Aku berusaha memulai kembali & optimis kalau bakal cocok & yang kemarin² emang karena kondisi kulit lagi kurang baik aja. Kali ini aku yakinin diri buat bener² peka sama efeknya & nggak denial lagi. Akhirnya, aku pakai lagilah toner ini. Ternyata bener aku nggak cocok pakai toner ini, bahkan setelah aku pakai cuma buat kompres aja 😅 Padahal, aku suka sama kemasannya, di dalem botolnya pun ada daun cica-nya, lucu & cantik gitu. Apa daya, ternyata malah bikin breakout. Sejauh ini, aku belum nemu toner yang pas di hati & masih nyoba cari karena menurutku toner bikin kulitku makin berminyak. Sayangnya, belakangan kulitku dehidrasi, jadi aku rasa aku perlu pakai toner. Jadi, PR-ku sekarang adalah nyari & nemuin toner yang bener² kayak air 😂 Oh, ya, ini berdasarkan pengalaman pribadiku, ya. Kondisi kulit tiap orang beda² & efek suatu produk pun di tiap orang beda² 😊",2
"pertama kali cobain toner ini karna lagi ada sale. mwehehhe. dan ternyata lumayan bagus di kulit wajahku, memang agak lengket tp aku gada masalah karna setelahnya ditimpa pake serum dll. setelah beberapa lama aku pake ternyata kurang bagus di mukaku karna bikin jerawat gede2 bernanah tumbuh di tempat yg ga biasa aku jerawatan. huhu so sad.",2
pakai ini untuk breakout. wktu itu lagi breakout parah sampe muka tuh bau jadinya. tmn2 selalu rekomendasiin ini ampe bingung knp se hype ini. beli lah. dan kaget sih. b aja. bahkan bikin jerawat tambah sakit. sblmnya aku pernah nyoba madagaskar skin1000 itu yg centella asiatica dan gak cocok juga bikin jerawat sakit. kayanya wajah ku ga cocok centella asiatica deh. sayang bgt aku baru pakai sebulan trs aku kasih ketemen aku. it doesnt work on me :( sorry,2
"NOT FOR MY TYPR FOR MY SKIN 😭 pake ini malah berasa jadi kaleng minyak, bikin berminyak parah di aku, krn emang tipeku oily bgt, kalo buat jerawat,hmm gk berpengaruh... big no sama bahan centella asiatica 😭 aku bingung dia termasuk exfo atau hydrtaing toner si?",2
"awalnya aku pake yg ukuran 30ml, disitu sebenarnya udh ada tanda"" klo ni toner ga cocok di muka ku yg oily-sensitive-combi (ada bagian yg kering di wajah ku) karena pas aku pake (malam, metode CSM) besokannya muncul jerawat"" kecil di bagian jidat. tpi aku biasa aja soalnya kirain jerawat hormon karena mau halangan. trus aku hijrah ke ukuran lebih gedenya, pake metode CSM juga, besokannya malah muncul bruntusan di jidat dan merah-merah, kemudian waktu pengaplikasian dengan metode CSM di muka ku (bagian jidat, pipi kiri dan kanan, dagu) memang terasa sensasi gatal. sayang sekali pdhl toner ini enak gt buat dipake CSM, mungkin aku ga cocoknya karena ada kandungan fragrancenya.",2
"Aku coba pake buat hydrate kulitku yg skin barriernya udah rusak dan kasar gitu. Makin lama malah numbuh jerawat mateng2 tiga biji huhu. Kayaknya aku udah ga cocok nih, sayang bgtt :(( mau di preloved in aja, baru pake 3x, sisa 97% 80k hit me on wa 085778911205 or line sunshineinureyes, thankyou",2
"Toner lokal yang ada daun pegagan di dalamnya. Cukup melembabkan wajah, ada wanginya (di aku ga mengganggu sih). Aku cukup bingung, ini toner apa. Aku berasumsi ini acid toner, karena ada tranexamic acid. Pemakaian pertama kali, lembabnya dapet. Tapi beberapa hari kemudian, muncul jerawat. Aku istirahat pake ini, karena mungkin muka saya emang lagi rewel. Nah, bulan ini aku coba pake lagi di pagi hari aja. Tidak ada tanda-tanda overexfoliate, berarti aman. Tapi di hari keenam, muncul jerawat batu yang besar. Dengan berat hati, stop pake ini. Kali ini saya gagal nemu toner lokal terjangkau.",2
Baru dicoba 2x malam dan pagi.. daerah pipi langsung merah-merah dan bertekstur😩 tapi dibagian jidat aman.,2
"Toner sejuta umat ""katanya"". I saw this was trending among teenagers and I tried it, buttt sadly kita tidak berjodoh kali ini N'pure:( I almost used up a full bottle, even though I didn't think N'pure was the cause of the breakouts on my face. I realized when I left all my skincare except this N'pure and thennn the BO is always stay on and never lost and even more. The main advantage of this product is centella asiatica, but it turns out that after looking at the ingredients, there are not suitable for my skin. Pls check the ingredients bfr u try it guys.",2
"sayang sekali padahal banyak orang cocok dengan toner ini. lalu wajah aku bruntusan dan ada bekas merahnya. lihat ini ada dimana"" dan katanya bagus untuk bruntusan dan bisa meredakan kemerahan. baunya cukup strong tapi nyaman saat diaplikasikan dan cepat meresap. pertama kali pake malam hari, besok paginya bangun tidur wajahku kelihatan kusam dan muncul calon jerawat. aku pikir ini proses purging jd aku teruskan pemakaian hingga 1 minggu. hasilnya? malah makin parah. muncul jerawat baru dan kemerahan tidak reda. isinya masih banyak banget, karena sayang, dijadikan toner badan",2
"#NPURE ACNE CLEAR HYDRATING & CALMING TONER 💞  Another toner yang magical banget buat kulit yang sensitif, breakout, kemerahan, toner yang diperkaya REAL centella asiatica leaves, green tea, Mix fruit extract, VIt B3/Niacin dan Tranexamic Acid ini sangat membantu untuk menenangkan wajah yang kemerahan, ngasih kelembaban which is optimizing (PH Balanced) in my skin. Efek segernya berasa banget after applying toner ini apalagi disimpan di kulkas😍. Salah satu skincare yang wajib buat di re-stock kalo habis💋. Super Recommended!",5
"beli ini karena iseng aja pgn pake toner. uda tau produk ini dr lama tp memang ga pernah cobain krn kulitku super oily dan acne prone parah bgt. jd gampang bgt muncul jerawat, se sensitif itu bahkan smua dokter kulit yg aku kunjungin pd blg hal yg sama. di kulitku ini hydratenya sudah cukup bgt, aku pakai di pagi hari setelah facewash. kdg aku pakai dg metode csm dan suka sih krn kulit calm jg jadinya. tp krn kondisi wajah aku lg berjerawat ga sembuh2 jd aku stop dan dlm pengobatan jerawat dokter spkk. secara tekstur dia toner yg cair bgt bukan yg agak kentel. aromanya jg soothing sih. tp krn dia cair bgt ya jd cepet habis sih. krn secara harga dia affordable jujur ga terlalu worry sih pakenya boros utk csm",5
"First time nyobain toner ini yang menurutku harganya lumayan ya untuk ukuran kecilnya.. overall good, especially buat ngompres jerawat yang lagi meradang dan kerasa banget ngelembabin kulitnya! teksturnya cair dan cepet nyerepnya ✊ minusnya cepet banget abis :(",5
ini yang aku rasain selama pakek produk ini : Ngeredain redness di muka aku waktu aku nggak cocok suatu pakek produk skincare,5
"baru pertama kali nyobak produk n'pure, dari banyak review katanya sihh bagus buat kulit yang berjerawat, ini pemakaianku yang pertama kali belum ada reaksi masih aman"" aja, akan ku coba selama 1 minggu semoga cocok, nanti akan ku review lagi😊",3
mo bilang suka tapi ga yang suka banget2 but jujurr ini cocok dikulit aku emang ga yamg begitu ngasih perubahan di aku cuma bikin kulit aku sesikit lembab doang....tapi aku suka sensasinya aja yang ga bikin kering muka setelah pake iniiii..,3
"Awalnya mau beli yang full size tapi habis mulu dimana mana alhasil beli deh yang share in jar, ternyata hasilnya biasa aja dipake dimuka, mukaku lagi bruntusan tapi lama ilangnya, biasa aja antara ngaruh sama ga ngaruh gituu. Untung bgt aku ga jadi beli full size 😭",3
"Tertarik pakai ini karena biasa pakai produk yang menganduk cica. Tapi ternyata gak cocok di kulit mukaku. Seminggu pakai mulai muncul jerawat kecil, masih gak nethink, tapi udah masuk minggu kedua makin bruntusan dan adeku juga begitu. Akhirnya kita gak lanjut pakai. Sayang banget padahal ramah di kantong harganya untuk ukuran segitu 🥲",3
