Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,topic_label,sentimen
945,0,0.7168,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",produk pakai npure suka nya emang bagus lah the make belum tu banget pas beruntus muka jadi wajah nyata best lebih temen coba kempes terus dulu cobain cerah awal langsung benerbener tidur si liat hempas bangun glowing mateng ering,Penggunaan Produk,1
946,2,0.5391,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",bruntusan skin hasil bangetttt recommended awal oily jarang tengah jerawat kompres toner banget pas pakai npure beneran kering jadi merah nyata suka terus tahun radang dong hampir liat,Pembelian Produk,1
947,1,0.8094,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",produk toner banget kalau buat best bagus dehh sensitive punya murah nimbulin pakai kulit breakout bikin bruntusan merah nyata cocok ku it sensitif emang ngurangin first awal huhu ini at purging,Kualitas Produk,1
948,0,0.689,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",toner baru acne pernah but wangi sih lembab hydrating good sama mungkin sedikit overall murah kombinasi okay not jerawat memang banget pakai kulit hari bikin muka jadi bruntusan benar normal cocok kalau ku sensitif bagus percaya calming tipe beberapa super kata bakal malah to soal langsung skincare so far bukan orang fyi ngefek combination purging claimnya,Penggunaan Produk,1
949,0,0.6862,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",kurang pakai beli its and cocok harga tekstur watery aroma suka jg hasil bulan out tiktok murah jdi promo banget pas beruntus muka jadi wajah nyata best lebih temen coba kempes terus dulu cobain cerah awal langsung benerbener tidur si liat hempas bangun glowing mateng ering,Penggunaan Produk,1
950,0,0.4822,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",produk bantu pas pakai hari bruntusan wajah buat cica sering harga rb ml acne prone pernah kena hasil repurchase cobain sama kemarin malah sembuh lah love jangkau kl proses obat jangan sempet promo dgn kalem toner banget kulit deh jadi merah normal lebih mau awet pakenya botol iritasi tambah to oily dong si ganti padahal takut ken work,Penggunaan Produk,1
951,0,0.5683,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",toner bantu pas pakai npure sangat deh muka merah ringan serap skin nyata ku buat tekstur suka nya mau apa bagus kempes calming cair sih aman lengket sensitive sedikit soal pagi sampe texture cium packaging simple sendiri huhu malem tidur dong produk jerawat hilang banget beruntus efek bikin cepet jadi after terus wangi nyaman affordable kecil recomended bukan mahal very dingin nyerep,Penggunaan Produk,1
952,0,0.9682,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",bantu pakai kulit sangat jadi lihat wajah masker asa guna segar cerah kelembaban produk muka cocok lama redness ngeredain waktu skincare rasain pakek,Penggunaan Produk,1
953,1,0.5881,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",bantu wow pakai jadi ringan kalau cica tekstur asa lebih hidrasi suka emang calming wangi oke biasa sampe rasa dalem unik calmingnya signifikan banget centella tonernya enak buat daun dalam csm nya apa banyak pure sih habis good bilang so far orang kualitas ubah,Kualitas Produk,1
954,0,0.4424,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",npure muka best nya terus lah the make belum tu produk jerawat kurang banget pakai kulit akhir jadi bruntusan pokok tekstur lebih suka emang bagus halus cair mudah beberapa cerah recommended bulan sama benerbener apply,Penggunaan Produk,1
955,1,0.5211,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",produk jerawat npure bikin deh jadi centella tonernya buat prone asiatica sensitif terus redness sih sumpah si kompres toner banget pakai kulit efek bruntusan kandung nyoba acne nya mau emang bagus area calming kalian masalah rutin kapas cobain sama punya hampir dipakein silcot,Kualitas Produk,1
956,0,0.6398,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",toner pas pakai npure muka beli benar pertama cica suka rumah sekarang alam mana se first time ngaruh bantu kulit centella my skin acne baik nya calming botol good kerja rasa very,Penggunaan Produk,1
957,0,0.903,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",produk jerawat pakai deh centella tonernya asiatica sensitif terus calming redness cobain sih sumpah punya si toner banget npure kulit bikin muka jadi cocok buat harga acne prone cari dulu kalian makin oke susah rasa mahal untung glowing,Penggunaan Produk,1
958,1,0.6818,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",reda kurang toner npure kulit efek merah tuh lebih suka nya calming gaada sih bulan mana negatif rasain jerawat kemas banget pakai hari bikin jadi centella baru lumayan cocok buat cica daun asli harga tekstur acne banyak awet kalian wangi cair mendem oke lembab acid sama bakal muncul langsung lucu dong jangkau entah sayang plus isi free ingredientsnya strong jodoh paraben alcohol niacinamide,Kualitas Produk,1
959,0,0.647,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",produk toner memang banget pas npure jadi kandung centella enak wajah skin loh tekstur baik asiatica nya banyak cair gede kata malah satu maybe dipake sm kaya padahal air mirip timbul kulit breakout sangat bikin pertama cocok buat sensitif bau sama langsung make fragrance minggu,Penggunaan Produk,1
960,1,0.6189,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",produk bantu pas pakai kulit hari bruntusan wajah pernah kena hasil repurchase cobain sama kemarin malah iritasi sembuh lah love oily jangkau kl proses obat jangan sempet promo dgn kalem toner banget enak skin cocok kalau buat best purchase cica daun asli dalam sering diskon harga rb ml worth it loh tekstur of watery light aroma khas cicanya tuh seger acne prone csm an,Kualitas Produk,1
961,0,0.6129,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",jerawat jadi skin and for it acne lebih lama hasil rawat good to muncul texture maksimal this jarang minggu banget pakai kulit muka beli lihat wajah in buat dulu bulan lembab kenal review bangett maybe product baca formula,Penggunaan Produk,1
962,0,0.4792,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",kulit beruntus jadi centella buat harga affordable bangett type up baguss jugaa kombinasi segi banget akhir cocok asiatica siapa bingung recommend coba sih bersih sama product biar skincare tahu this padahal make huhuhu salicylic,Penggunaan Produk,1
963,0,0.5006,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",kompres pakai hari deh cocok kalau suka nya kempes kalian beberapa muncul mulai skincare cinta rekomen kemudian produk jerawat toner bantu banget beli lihat tarik lumayan buat sering coba dulu sama kenal waktu review daily awal salah satu,Penggunaan Produk,1
964,0,0.6238,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",toner pas npure breakout bikin jadi beli kandung centella cica diskon rb asiatica mau apa lama kempes terus dulu repurchase bakal waktu awal pagi punya sedang dong skincare malam kl doang ragu stop di klaim jerawat kurang efek wajah ngasih jg but calming wangi moga sih kotor cerah angkat so jauh panjang,Penggunaan Produk,1
965,0,0.4669,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",jadi centella wajah kali buat harga tekstur watery suka tinggal asiatica nya wangi resap beberapa cerah lembab sisa lembut dapat jangkau jdi residu pecah toner cukup banget pas pakai kulit bikin deh muka lihat tarik lumayan cica daun asli dalam sering worth cicanya tuh seger acne lebih hidrasi lama gampang botol ganggu try care affordable first sama sekali malah waktu tambah langsung sedang luar oily cium simple the pergi butuh ngerasa rasa overall apply soothing nyegerin merahmerah warna oil unik gemes minggu turut free transparan ngefek packagingnya claim tuang putih plastik tangan fragrancenya paraben alcohol sls,Penggunaan Produk,1
966,2,0.4321,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",jerawat memang muka ku buat tenang keluar tetap bekas big produk banget kulit sangat kering beli bruntusan cepat daun dalam sering tekstur suka nya bagus terus wangi lengket sama awal mula masuk pengaruh,Pembelian Produk,1
967,0,0.4333,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",pas kulit efek jadi seger asa lebih hidrasi baik layer wangi biasa dingin kulkas jerawat toner banget pakai npure enak wajah pertama nyata cocok adem pokok apa lembab sama biar tidur tetap makeup sebab,Penggunaan Produk,1
968,0,0.5419,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",wa preloved centela isi parah gara awal malah viral kata bagus mau nya asiatica an buat kandung tarik jadi toner jerawat,Penggunaan Produk,0
969,0,0.7765,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",pengaruh turut engga rasa bilang affordable sih repurchase resap wangi dulu melembabkan cuma lama coba mau suka ml harga enak kulit pakai toner jerawat ukur,Penggunaan Produk,0
970,2,0.6223,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",ni huhuhu krna fragrance gituu kecil mungkin sama ngecalming bagus sensitif kadang baru its kandung merah muka bikin banget jerawat produk,Pembelian Produk,1
971,0,0.4357,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",sls alcohol mundur maju niat stop free minggu bareng dua rasa penasaran kaya tahu dong dipake muncul awal fresh kata sama sih gede coba apa mau asiatica lebih dalam daun centella kandung beli muka beneran pakai toner jerawat produk,Penggunaan Produk,1
972,2,0.7107,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",signifikan gapernah nyesel masuk rasa sendiri punya affordable repurchase hasil terlalu bagus sensitif rekomendasi segar lebih prone acne harga buat cocok skin wajah sangat kulit banget toner jerawat produk,Pembelian Produk,0
973,2,0.5551,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",sensasi tidak emg ajar skincare langsung mungkin percaya terus lama sensitif cocok nyata baru beli jadi muka breakout kulit pakai pas banget,Pembelian Produk,0
974,0,0.4468,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",parfum fragrancenya sizenya sensasi packagingnya dingin apply mahal abis air tutup ngeringin kaya bagi simple bilang eh muncul tambah waktu malah mungkin sih cobain cair dulu calming keluar csman gampang bagus emang tuh aroma tekstur loh harga buat cocok baru kandung beli jadi cepet bikin kulit banget travel bantu hilang jerawat produk,Penggunaan Produk,0
975,1,0.5674,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",ig kanan kiri bangun engga sesuai jauh soothing rasa kaya malam tidur huhu oily punya fresh malah sedikit sekali sama ngaruh lengket kapas pipi kempes lama apa bingung nya lebih ku minyak baru jadi muka bikin efek kulit pakai toner kompres jerawat,Kualitas Produk,0
976,0,0.5007,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",boros claim pribadi nyari redain mahal liat so review hehe dapet good affordable sih ngecalming hasil rewel jg atau bagus nya sensitif suka guna lebih it harga buat lumayan and merah bikin breakout kulit banget toner jerawat utama,Penggunaan Produk,0
977,0,0.9411,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",henti sempet belum soothing bahkan love hydrating repurchase makin redness calming pernah suka it minyak nyata and my jadi bikin kulit pakai pas banget,Penggunaan Produk,1
978,0,0.6112,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",sesuai nemu real nya tenang daun kali pertama baru benar centella bikin kulit pakai toner jerawat klaim,Penggunaan Produk,1
979,1,0.6638,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",teknik hormon tumpah cantik dalem air tutup packaging bahkan sedang langsung muncul tambah biar cair botol calming kempes tinggal csm tekstur daun adem kalau baru enak hari beneran pakai banget kompres jerawat,Kualitas Produk,0
980,1,0.6294,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",apaapa jauh dalem packaging mungkin resap cair kasih gampang coba nya lembap aroma tekstur daun wajah centella tarik efek kulit cukup toner,Kualitas Produk,0
981,1,0.9593,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",ken pasti cekit nimbulin far so lah sama good rawat sih cobain repurchase masalah nya kering efek kulit banget produk,Kualitas Produk,1
982,1,0.4584,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",di minggu rasa orang padahal punya review sama tumbuh gede cair makin bagus nya asiatica suka lebih prone acne ml daun buat lumayan centella lihat bruntusan beli kulit npure pakai banget jerawat produk ukur,Kualitas Produk,1
983,2,0.4563,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",packingnya cantik sama lokal lembut sisa bersih kotor gede suka segar daun cica wajah enak banget toner produk ukur,Pembelian Produk,1
984,0,0.7171,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",merahmerah abis entah ganti berapa radang selalu botol lama tenang tuh kalau cocok merah beli efek pakai toner jerawat reda,Penggunaan Produk,0
985,0,0.9674,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",bagaimana claim minggu rasa liat kok kata cerah aman sih kasih hasil melembabkan saran cuma bagus temen kali pertama nyoba jadi bikin kulit pakai pas memang toner,Penggunaan Produk,0
986,0,0.9325,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",ken sekaligus mini full punya shooting size calming buat and produk,Penggunaan Produk,1
987,1,0.6793,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",sensi kualitas cinta satu sama affordable ngecalming repurchase bau resap mudah cair tekstur harga cocok kali muka sangat banget toner,Kualitas Produk,1
988,0,0.6967,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",pikir strong purging bangun minggu lalu isi proses kusam sayang bekas orang padahal parah malam tidur pagi besok muncul malah sekali kata bau resap nyaman makin hasil terus bagus banyak aplikasi cocok kali pertama baru wajah cepat lihat merah bruntusan jadi hari pakai banget cukup toner jerawat reda,Penggunaan Produk,0
989,0,0.4885,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",dipakein tiba jangan dah besok muncul ngaruh ngurangin kapas bgtt kalian terus lama bagus coba tinggal tonernya benar merah npure pakai banget toner kompres jerawat,Penggunaan Produk,0
990,0,0.7019,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",liat kaya waktu biasa good hydrating bulan sih bau calming but guna adem buat skin its think kulit pakai toner jerawat klaim produk,Penggunaan Produk,1
991,0,0.5341,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",fw engga sayang orang padahal parah sedang waktu makin cuma coba banyak cocok skin bruntusan muka bikin pakai pas banget toner,Penggunaan Produk,1
