Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,topic_label,sentimen
827,2,0.8435,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok","['ingredients', 'toner', 'tu', 'bagus', 'sih', 'centella', 'salicylic', 'acid', 'pas', 'buat', 'punya', 'masalah', 'jerawat', 'wajah', 'tekstur', 'cair', 'watery', 'banget', 'wangi', 'dikit', 'ganggu', 'sih', 'nyerepnya', 'lumayan', 'cepet', 'lembabnya', 'oke', 'ngasih', 'kesan', 'asa', 'lengket', 'pas', 'nyerep', 'unik', 'dalam', 'daun', 'cica', 'benerannya', 'haha', 'calmingnya', 'sih', 'soso', 'treat', 'jerawat', 'lama', 'kurang', 'ngerasain', 'sih', 'kalau', 'toner', 'adik', 'bagus', 'banget', 'beneran', 'banget', 'ngurangin', 'jerawat', 'adik', 'so', 'yea', 'ill', 'keep', 'my', 'starts', 'here', 'harga', 'affordable', 'banget', 'sih', 'so', 'really', 'worth', 'to', 'try']",Pembelian Produk,negative
828,0,0.9725,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['toner', 'penolongkuu', 'bgtt', 'baik', 'skin', 'barrier', 'akuu', 'rusakk', 'pokok', 'nya', 'love', 'sangat', 'memang', 'centela', 'cocok', 'banget', 'buat', 'kulit', 'repurchase', 'yesss', 'saranghaeoooooooooooooooooooooo', 'big', 'loveeeeee', 'buat', 'kamuuuuu', 'npure', 'semiga', 'cocok', 'selaku']",Penggunaan Produk,positive
829,0,0.5014,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['unik', 'banget', 'toner', 'cica', 'dalem', 'beneran', 'daun', 'centella', 'asiatica', 'nya', 'keren', 'banget', 'baru', 'nemuin', 'pertama', 'kali', 'sini', 'terus', 'kemas', 'nya', 'cantik', 'banget', 'design', 'nya', 'poll', 'fix', 'suka', 'sih', 'asli', 'sendiri', 'cair', 'texture', 'nya', 'hampir', 'air', 'kalau', 'dipake', 'asa', 'hidrasi', 'cuma', 'kalau', 'butuh', 'kelembaban', 'extra', 'kalian', 'tambahin', 'toner', 'layer', 'abis', 'pakai', 'wangi', 'calming', 'suka', 'banget', 'sama', 'wangi', 'toner', 'dipake', 'malem', 'pas', 'mau', 'tidur', 'paling', 'suka', 'paraben', 'alcohol', 'sls', 'mineral', 'oil', 'free', 'jadi', 'tidak', 'bikin', 'kering', 'sumbat', 'pori', 'aman', 'buat', 'kulit', 'sensitive', 'dipake', 'sama', 'minggu', 'so', 'far', 'tidak', 'masalah', 'beruntus', 'jerawat', 'ku', 'mulai', 'sembuh', 'alhamdulillah', 'terus', 'pk', 'rangkai', 'cica', 'kulit', 'dehidrasi', 'neng', 'banget', 'pokok', 'bakal', 'lanjutin', 'pakai', 'sampe', 'abis']",Penggunaan Produk,positive
830,0,0.9771,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['suka', 'sama', 'toner', 'kandung', 'kandung', 'centella', 'asiatica', 'kandung', 'salicylic', 'acid', 'dalam', 'meski', 'tetap', 'ngasih', 'hidrasi', 'buat', 'kulit', 'hidrasi', 'emang', 'soso', 'seger', 'kalau', 'pakai', 'toner', 'bantu', 'banget', 'buat', 'redain', 'redness', 'dipake', 'buat', 'kompreskompres', 'jerawat', 'tekstur', 'watery', 'nyerepnya', 'lumayan', 'cepet']",Penggunaan Produk,positive
831,1,0.9881,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['sbnrnya', 'niat', 'beli', 'cuma', 'temen', 'nyaranin', 'cobain', 'face', 'toner', 'dari', 'npure', 'rangkai', 'centella', 'asiatica', 'soal', 'jrwt', 'tuh', 'makin', 'lama', 'makin', 'bnyk', 'woi', 'ehtaunya', 'cocok', 'perih', 'soal', 'alcohol', 'free', 'bikin', 'kring', 'malah', 'jadi', 'lembut', 'lembab', 'kulit', 'jrwt', 'rada', 'kurang', 'walaupun', 'terlalu', 'cpt', 'wajar', 'cntik', 'butuh', 'proses', 'yekann', 'fix', 'sedang', 'order', 'paket', 'cica', 'biar', 'hasil', 'maksimal', 'ntr', 'ksh', 'tahu', 'sedang', 'yak', 'bagaimana', 'reaksi', 'kalau', 'pakai', 'rangkai', 'full']",Kualitas Produk,negative
832,1,0.5772,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['klaim', 'nya', 'cerah', 'kulit', 'kandung', 'centela', 'asiatica', 'so', 'far', 'kulit', 'masalah', 'calming', 'seger', 'banget', 'dipake', 'pakai', 'pertama', 'asa', 'tekstur', 'kulit', 'lebih', 'calm']",Kualitas Produk,negative
833,1,0.9762,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['toner', 'unik', 'dalam', 'botol', 'kelopak', 'daun', 'centella', 'asiaticanya', 'tekstur', 'cair', 'warna', 'sedikit', 'hijau', 'tambah', 'wangi', 'cair', 'tenang', 'kulit', 'rasa', 'cekit', 'kena', 'jerawat', 'aktif', 'calmingnya', 'asa', 'sekali', 'asa', 'kulit', 'jadi', 'makin', 'siap', 'step', 'skincare', 'lanjut']",Kualitas Produk,positive
834,1,0.9715,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['exfoliating', 'toner', 'dipakenya', 'tiap', 'hari', 'pakai', 'pakai', 'kapaas', 'tinggal', 'noda', 'noda', 'kapas', 'sel', 'kulit', 'mati', 'kadang', 'kulit', 'jdi', 'perih', 'carah', 'ampuh', 'buat', 'kurang', 'komedo', 'jerawat', 'pribadi', 'hilang', 'jerawat']",Kualitas Produk,negative
835,1,0.9838,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['suka', 'banget', 'sama', 'produk', 'bekas', 'jerawat', 'hitam', 'pih', 'pipi', 'kanan', 'pudar', 'hari', 'pakai', 'pokok', 'kalau', 'kalian', 'usaha', 'buat', 'ilangin', 'bekas', 'jerawat', 'hitam', 'kalian', 'pakai', 'npure', 'toner', 'pakai', 'atas', 'kapas', 'ku', 'lalu', 'taptap', 'in', 'seluruh', 'wajah', 'ingredients', 'nya', 'well', 'okay', 'lah', 'walaupun', 'cantum', 'kandung', 'fragrance', 'nyata', 'aroma', 'sopan', 'hidung', 'kok']",Kualitas Produk,negative
836,1,0.8713,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['this', 'is', 'my', 'very', 'st', 'impression', 'cantik', 'deh', 'npure', 'cica', 'toner', 'dalam', 'daun', 'centella', 'asli', 'teksturnyawaterybanget', 'bening', 'sedikit', 'hijau', 'aroma', 'dedaunan', 'mayan', 'seger', 'mungkin', 'beberapa', 'orang', 'cukup', 'kuat', 'kalau', 'tolerir', 'pakai', 'buat', 'kompres', 'bruntusan', 'calm', 'dongs', 'redness', 'lebih', 'sopan', 'kwkwkw', 'pakai', 'pre', 'hydrating', 'toner', 'as', 'moisture', 'sandwich', 'stuff', 'jauh', 'efek', 'awal', 'dahi', 'cloggedpores', 'jadi', 'halus', 'cloggedpores', 'coplotan', 'bruntusan', 'ering', 'euy', 'dalam', 'salicylic', 'acid', 'sih', 'emang', 'bersihin', 'pori', 'lebih', 'next', 'follow', 'up', 'final', 'reviewnya', 'ig', 'di']",Kualitas Produk,negative
837,2,0.9704,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok","['beli', 'cicanyaaku', 'pakai', 'loreal', 'essence', 'isi', 'cica', 'malah', 'beruntus', 'baru', 'ngeuh', 'pure', 'isi', 'niacinamide', 'loreal', 'salicylic', 'acid', 'bha', 'kl', 'minat', 'rb', 'u', 'daerah', 'bdg', 'wa', 'isi']",Pembelian Produk,negative
838,1,0.9803,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['pakai', 'hari', 'kulit', 'muka', 'oily', 'jerawat', 'tonernya', 'lumayan', 'ngaruh', 'jerawat', 'gede', 'jadi', 'ngematengin', 'terus', 'lumayan', 'cpt', 'ngempesin', 'cuman', 'kalau', 'pakai', 'seluruh', 'muka', 'jadi', 'timbul', 'bruntusan', 'kecil', 'daerah', 'sblmnya', 'pernah', 'bruntusanmakin', 'oily', 'muka', 'akukarna', 'reaksi', 'kaya', 'jadi', 'henti', 'pakenya']",Kualitas Produk,negative
839,1,0.9768,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['banyak', 'bilang', 'dupe', 'nya', 'madagascar', 'centellah', 'yaa', 'jadi', 'yaudah', 'giur', 'beli', 'nyobain', 'lucuu', 'yaa', 'soal', 'dalem', 'centella', 'asli', 'efek', 'biasa', 'sihh', 'terlalu', 'ngaruh', 'sama', 'redness', 'ngelembapin', 'rasa', 'kurang', 'jadi', 'kaya', 'mau', 'cari', 'toner', 'ajaa']",Kualitas Produk,negative
840,1,0.9787,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['toner', 'murah', 'pernah', 'bel', 'so', 'far', 'so', 'good', 'but', 'not', 'amazingly', 'hydrating', 'bukan', 'bikin', 'super', 'lembab', 'so', 'so', 'bikin', 'acne', 'baru', 'sih', 'kulit', 'acne', 'pro', 'kombinasi', 'sedikit', 'wangi', 'jadi', 'mungkin', 'cocok', 'sama', 'non', 'parfume', 'lover', 'overall', 'okay']",Kualitas Produk,positive
841,2,0.9776,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok","['halo', 'pakai', 'jalan', 'bulan', 'si', 'toner', 'calming', 'jerawat', 'pudar', 'bekasny', 'jg', 'terus', 'melembabkan', 'kalau', 'mau', 'pudar', 'pakai', 'csm', 'method', 'pakai', 'diy', 'syitmas', 'oke', 'jg', 'udahannya', 'asa', 'kenyel', 'muka', 'harga', 'jg', 'oke', 'buat', 'ml', 'mntp']",Pembelian Produk,positive
842,2,0.9763,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok","['cica', 'formula', 'harga', 'jangkau', 'enak', 'kulit', 'lembab', 'wangi', 'nya', 'jg', 'ganggu', 'banget', 'kadang', 'jadiin', 'masker', 'ditempelin', 'pakai', 'kapas', 'silcot', 'so', 'far', 'masalah', 'si', 'kulit', 'buat', 'sedang', 'cari', 'hydrating', 'toner', 'jadi', 'solusi', 'harga', 'jangkau']",Pembelian Produk,positive
843,0,0.965,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['awal', 'banyak', 'jerawat', 'dahi', 'sama', 'pipi', 'pas', 'pakai', 'toner', 'sabar', 'gabisa', 'minggu', 'langsung', 'ilang', 'si', 'bulan', 'mending', 'jerawat', 'tinggal', 'bekasbekasnya', 'good', 'product', 'lah']",Penggunaan Produk,positive
844,2,0.976,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok","['awal', 'coba', 'coba', 'terus', 'emang', 'bagus', 'muka', 'buat', 'jadi', 'glowing', 'gtu', 'dna', 'bersih', 'hilangin', 'bekas', 'jerawat', 'jugaa', 'love', 'banget', 'deh', 'sama', 'produk', 'emang', 'tahap', 'kalau', 'pakai', 'instan', 'gtu', 'harga', 'jg', 'jangkau', 'banget', 'huuu']",Pembelian Produk,positive
845,0,0.9888,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['satu', 'brand', 'lokal', 'bagus', 'pakai', 'sejak', 'akhir', 'tahun', 'lalu', 'memang', 'asa', 'pengaruh', 'buat', 'nenangin', 'jerawat', 'radang', 'bulan', 'pakai', 'jerawat', 'bnr', 'kurang', 'sampe', 'bahkan', 'pas', 'pms', 'jerawat', 'baru', 'muncul', 'biasa', 'pernah', 'absen', 'wkwk', 'mungkin', 'memang', 'wajah', 'acne', 'prone', 'parah', 'jdnya', 'bulan', 'smpai', 'sekarang', 'jerawat', 'rutin', 'datang', 'pergi', 'huhu', 'tapiiii', 'tetep', 'ngerasain', 'efek', 'baik', 'dari', 'toner', 'buat', 'wajah', 'utama', 'efek', 'melembabkan', 'sekarang', 'bulan', 'botol', 'awet', 'banget', 'tahu', 'apa', 'make', 'terlalu', 'irit', 'apa', 'bagaimana', 'lol']",Penggunaan Produk,negative
846,0,0.9612,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['awal', 'nyobain', 'centella', 'asiatica', 'punya', 'tetangga', 'cocok', 'banget', 'cocok', 'kantong', 'harga', 'nya', 'jadi', 'alhasil', 'nyoba', 'versi', 'produk', 'lokal', 'nya', 'alhamdulillah', 'cocok', 'banget', 'bikin', 'wajah', 'lembab', 'bantu', 'ering', 'jerawat', 'muka', 'jg', 'rewel', 'kalau', 'pakai']",Penggunaan Produk,positive
847,0,0.9869,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['sensitive', 'sama', 'fragrance', 'pas', 'nyoba', 'produk', 'mungkin', 'kulit', 'nya', 'bakal', 'muncul', 'redness', 'yaa', 'soal', 'kandungannyaa', 'sensitive', 'banget', 'sama', 'nama', 'fragrance', 'pas', 'coba', 'hmm', 'kulit', 'reaksi', 'tbtb', 'muncul', 'whitehead', 'hidung', 'muncul', 'jerawat', 'pipi', 'padahal', 'gperna', 'jerawat', 'situ', 'but', 'tetep', 'ngelanjutin', 'tekad', 'minggu', 'an', 'jerawat', 'whitehead', 'on', 'off', 'yaaa', 'kulit', 'mulai', 'biasa', 'baik', 'toner', 'bagus', 'kalian', 'suka', 'csm', 'an', 'ampuh', 'buat', 'ngurangin', 'redness']",Penggunaan Produk,negative
848,0,0.8878,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['pertama', 'kali', 'nyoba', 'habis', 'toner', 'cari', 'buka', 'reda', 'merah', 'bekas', 'jerawat', 'nemu', 'produk', 'liat', 'review', 'fd', 'bagus', 'coba', 'lebih', 'minggu', 'emang', 'ngerasa', 'merah', 'wajah', 'kurang', 'neng', 'bangettt', 'wangi', 'enak', 'calming', 'wajah', 'rekomen']",Penggunaan Produk,positive
849,1,0.5594,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['toner', 'bagus', 'rawat', 'kulit', 'muka', 'kulit', 'muka', 'nya', 'oily', 'jauh', 'lebih', 'kontrol', 'oilnya', 'jerawat', 'muka', 'lebih', 'awat', 'kulit', 'awal', 'kurang', 'lembab', 'sekarang', 'kulit', 'jauh', 'lebih', 'lembab', 'sehat', 'cocok', 'banget', 'buat', 'kulit', 'oily', 'bahkan', 'jerawat']",Kualitas Produk,negative
850,0,0.8377,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['awal', 'nyoba', 'produk', 'suka', 'melembabkan', 'teksture', 'bau', 'neko', 'neko', 'cair', 'gampang', 'nyerep', 'ringan', 'banget', 'jujur', 'kurang', 'suka', 'makin', 'kesini', 'makin', 'kurang', 'melembabkan', 'buat', 'ngaruh', 'apa', 'apa', 'dia', 'padahal', 'review', 'dari', 'tiktok', 'bagus', 'sempat', 'viral', 'jam', 'cuma', 'kurang', 'buat']",Penggunaan Produk,negative
851,0,0.9627,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['beli', 'pas', 'bruntusan', 'toner', 'kandung', 'centella', 'asiatica', 'bikin', 'calming', 'muka', 'tekstur', 'cair', 'bau', 'anehaneh', 'efek', 'cerah', 'ngerasain', 'bikin', 'tekstur', 'muka', 'jadi', 'lebih', 'enak']",Penggunaan Produk,positive
852,2,0.9721,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok","['suka', 'banget', 'sih', 'sama', 'tonernyateksturnya', 'cair', 'terus', 'wangi', 'kaya', 'wangi', 'apa', 'yah', 'wangi', 'enak', 'nenangin', 'bikin', 'relax', 'terus', 'cepet', 'banget', 'meresapnyatp', 'kurang', 'menghydrating', 'sih', 'enak', 'buat', 'calming', 'rednesa', 'muka']",Pembelian Produk,positive
853,0,0.7296,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['pakai', 'baru', 'minggu', 'pakai', 'sendiri', 'pakai', 'variasi', 'emang', 'mau', 'ngetes', 'kuliatas', 'produk', 'harga', 'sekitar', 'rb', 'an', 'nyampe', 'rb', 'murah', 'banget', 'emang', 'toner', 'ngasih', 'efek', 'buruk', 'kulit', 'melembabkan', 'kulit', 'banget', 'pakai', 'bau', 'calming', 'strong', 'banget', 'which', 'is', 'good', 'minus', 'kalau', 'mau', 'tuju', 'kering', 'lengket', 'jadi', 'ganggu', 'malah', 'lengket', 'tuh', 'kadang', 'sampe', 'kelopak', 'mata', 'rasa', 'lem', 'walaupun', 'lamalama', 'hilang', 'kalau', 'kering', 'seluruh', 'produk', 'bagus', 'but', 'not', 'the', 'best', 'i', 'think']",Penggunaan Produk,negative
854,0,0.6315,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['aroma', 'nya', 'nenangin', 'bangett', 'dipakenya', 'mandi', 'pas', 'cuaca', 'dingin', 'hhmmm', 'tekstur', 'cair', 'mudah', 'apply', 'wajah', 'efek', 'terlalu', 'lihat', 'baru', 'makan', 'minggu', 'kl', 'perhati', 'merah', 'pipi', 'mulai', 'pudar', 'wlpn', 'dikitttt', 'banget', 'mungkin', 'produk', 'perlu', 'proses', 'tahu', 'kerja']",Penggunaan Produk,positive
855,0,0.97,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['toner', 'nya', 'bagus', 'banget', 'buat', 'jerawat', 'gw', 'pakai', 'malam', 'besok', 'nya', 'auto', 'kering', 'pakai', 'meradangseneng', 'banget', 'susah', 'banget', 'buat', 'dapetin', 'toner', 'cocok', 'buat', 'kulit', 'wajah', 'ku', 'gampang', 'jerawat']",Penggunaan Produk,negative
856,0,0.9717,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['akhir', 'putus', 'beli', 'produk', 'sama', 'sekali', 'pernah', 'coba', 'hydrating', 'toner', 'liat', 'review', 'fd', 'makin', 'penasaran', 'akhir', 'beli', 'wangi', 'aman', 'sih', 'semerbak', 'ganggu', 'so', 'so', 'lah', 'melembabkan', 'nya', 'bagus']",Penggunaan Produk,positive
857,0,0.9785,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['wajah', 'emang', 'cocok', 'banget', 'pakai', 'kandung', 'centella', 'asiastica', 'jadi', 'coba', 'beli', 'tonernya', 'sempet', 'viral', 'daun', 'langsung', 'dalem', 'jadi', 'penasaran', 'langsung', 'beli', 'lama', 'pakai', 'gaada', 'masalah', 'si', 'cocok', 'buat', 'calming', 'liat', 'beda', 'pakai', 'lama', 'pakai', 'but', 'i', 'recomend', 'this', 'product']",Penggunaan Produk,negative
858,0,0.9146,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['awalawal', 'pakai', 'benar', 'benar', 'ampub', 'buat', 'jerawat', 'sama', 'bruntusan', 'waktu', 'jerawat', 'mendem', 'sama', 'bruntusan', 'kompres', 'bagi', 'besok', 'jerawat', 'ilang', 'gatau', 'bruntusan', 'kering', 'gatau', 'makin', 'lama', 'efek', 'makin', 'b', 'kaya', 'awal', 'dulu']",Penggunaan Produk,negative
859,1,0.6734,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['denger', 'review', 'claim', 'nya', 'sih', 'bagus', 'buat', 'ngecalming', 'jerawat', 'utama', 'jerawat', 'merah', 'liat', 'buat', 'hasil', 'redain', 'jerawat', 'merah', 'nya', 'buat', 'pribadi', 'lebih', 'dapet', 'hasil', 'lembabin', 'and', 'thats', 'it', 'bagus', 'bikin', 'kulit', 'rewel', 'atau', 'breakout', 'kulit', 'sensitif', 'banget', 'so', 'thats', 'pretty', 'good', 'oiya', 'jg', 'suka', 'harga', 'lumayan', 'affordable', 'guna', 'toner', 'boros', 'so', 'nyari', 'mahal', 'banget', 'hehe']",Kualitas Produk,negative
860,2,0.9149,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok","['beli', 'liat', 'racun', 'tiktok', 'betul', 'toner', 'habis', 'suprisingly', 'dalem', 'beneran', 'daun', 'centella', 'asiatica', 'kirain', 'cuma', 'hias', 'botol', 'nya', 'hahaha', 'maap', 'norak', 'bau', 'sih', 'terlalu', 'sengat', 'bukan', 'tipikal', 'bau', 'alkohol', 'kaya', 'bau', 'si', 'daun', 'alhamdulillah', 'nimbulin', 'breakout', 'bingung', 'blum', 'ubah', 'rasa', 'jidat', 'jerawat', 'hormonal', 'biji', 'ubah', 'sih', 'buat', 'ngelembapin', 'banget', 'sih', 'harga', 'affrodable', 'banget', 'repurchase', 'hmmm', 'tahu']",Pembelian Produk,negative
861,1,0.9734,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['toner', 'sungguh', 'berat', 'wajah', 'hehe', 'mungkin', 'kalau', 'kulit', 'sensitif', 'make', 'toner', 'selang', 'seling', 'deh', 'toner', 'fungsi', 'exfo', 'kalau', 'habis', 'kalau', 'make', 'tumpuk', 'hydrating', 'toner', 'biar', 'wajah', 'jadi', 'relax', 'hehe']",Kualitas Produk,negative
862,1,0.9667,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['toner', 'fragrance', 'nya', 'ganggu', 'lembabnya', 'pas', 'kulit', 'kombinasi', 'to', 'oily', 'isi', 'banyak', 'lumayan', 'kompres', 'jerawat', 'kalau', 'hydrating', 'toner', 'terlalu', 'suka', 'kalau', 'salicylyc', 'acid', 'nya']",Kualitas Produk,negative
863,2,0.9866,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok","['produk', 'bagus', 'cair', 'bening', 'wangi', 'kelebat', 'terus', 'lucu', 'daun', 'benerannya', 'dal', 'botol', 'cuma', 'parno', 'daun', 'pucet', 'toner', 'klaim', 'calming', 'rasain', 'beneran', 'cuma', 'calming', 'efek', 'bagaimana', 'bagaimana', 'cocok', 'kompres', 'kalau', 'wajah', 'rewel', 'jadiin', 'campur', 'buat', 'masker', 'bubuk', 'lama', 'pakai', 'sih', 'efek', 'signifikan', 'rasain', 'jadi', 'im', 'not', 'repurchase', 'toner', 'but', 'i', 'recommend', 'this', 'buat', 'remaja', 'remaja', 'cari', 'toner', 'super', 'gentle', 'macem']",Pembelian Produk,negative
864,0,0.7102,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['baru', 'nyoba', 'si', 'toner', 'npure', 'racun', 'ditiktok', 'tiktok', 'kata', 'tuh', 'bagus', 'banget', 'buat', 'skin', 'oily', 'acne', 'terus', 'yaudah', 'deh', 'putus', 'beli', 'sekarang', 'kayak', 'mau', 'bulan', 'pakai', 'toner', 'so', 'far', 'bagus', 'bagus', 'muka', 'calming', 'jerawat', 'kalau', 'radang', 'liat', 'kalau', 'lama', 'muka', 'bagaimana', 'hihi', 'i', 'will', 'be', 'back', 'soon', 'lebih', 'bulan']",Penggunaan Produk,negative
865,0,0.5582,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['tonernya', 'kulit', 'enk', 'sih', 'bau', 'jga', 'calming', 'suka', 'pakai', 'kapas', 'soal', 'texturnya', 'kya', 'air', 'hydrasinya', 'kurang', 'mantul', 'kulit', 'pdhl', 'q', 'suka', 'sm', 'textur', 'baunyaa', 'kl', 'calon', 'jerawat', 'biasax', 'suka', 'kompresi', 'pakai', 'toner', 'bskx', 'auto', 'kempes', 'maaf', 'q', 'paling']",Penggunaan Produk,negative
866,1,0.9639,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['toner', 'npure', 'centella', 'lumayan', 'sihh', 'turut', 'terlalu', 'hydrating', 'lumayan', 'bikin', 'muka', 'calming', 'kalau', 'jerawat', 'bruntusan', 'merahmerah', 'wangi', 'ganggu', 'ko', 'banget', 'buat', 'kompres', 'jerawat', 'merah']",Kualitas Produk,negative
867,0,0.9714,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['pertama', 'kali', 'buka', 'toner', 'suka', 'sama', 'aroma', 'wangi', 'ringan', 'terus', 'aplikasi', 'wajah', 'asa', 'segar', 'harga', 'sih', 'banding', 'kualitas', 'produk', 'memang', 'bagus', 'banget', 'turut', 'dalam', 'daun', 'pegagan', 'asli', 'buat', 'toner', 'lain']",Penggunaan Produk,positive
868,1,0.7823,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau","['suka', 'banget', 'sama', 'face', 'toner', 'satu', 'wajah', 'breakout', 'sekarang', 'ning', 'banget', 'berkat', 'npure', 'disampibg', 'kulih', 'tampak', 'lebih', 'cerah', 'segar', 'panjang', 'waktu', 'cinta', 'banget', 'dehhhhhh']",Kualitas Produk,positive
869,0,0.9681,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka","['toner', 'dua', 'the', 'best', 'banget', 'bantu', 'masalah', 'jerawat', 'hilangin', 'jerawat', 'batu', 'nakal', 'dagu', 'jidat', 'bantu', 'kurang', 'gatal', 'bagi', 'pipi', 'harum', 'enak', 'daun', 'dalam', 'botolnyaa']",Penggunaan Produk,negative
870,2,0.9384,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok","['tekstur', 'cair', 'mudah', 'resap', 'wangi', 'oke', 'kandung', 'bagus', 'poll', 'ukur', 'cukup', 'gede', 'lumayan', 'ngaruh', 'sih', 'buat', 'ngilangin', 'merah', 'sama', 'hidrasi', 'kulit', 'harga', 'masuk', 'akal', 'mungkin', 'bakal', 'beli', 'kalau', 'produk', 'habis']",Pembelian Produk,positive
